Yoruba/yo_ng_female/yof_01208_01799058721.wav|Ṣùgbọ́n, mo já èso kan lórí igi.
Yoruba/yo_ng_female/yof_09334_00945584178.wav|Nínú gbogbo ilé ìwòsàn agbègbè yìí, ti ọ̀nà òpópónà òkìtìpupa ni ó dára díẹ̀.
Yoruba/yo_ng_female/yof_00610_00323846488.wav|Mo ti lo rí ọ̀gá mi kan lorí ọ̀rọ̀ ọ̀hún.
Yoruba/yo_ng_female/yof_08784_00234951176.wav|Àǹkárá olójúméje ni Ṣaléwá wọ̀.
Yoruba/yo_ng_female/yof_08421_00569449972.wav|Folúkẹ́ ti múra tán kí àwọn àlejòo rẹ̀ tó dé.
Yoruba/yo_ng_female/yof_07049_00917793398.wav|Ọmọ yìí ò ní àpọ́nlé kankan rárá.
Yoruba/yo_ng_female/yof_08784_01482844097.wav|Ṣé o lè yá mi l’ówó títí di ìparí oṣù.
Yoruba/yo_ng_female/yof_02484_01654910843.wav|Jọláadé kìí yẹ́ ṣerépá.
Yoruba/yo_ng_female/yof_02436_01334427540.wav|Adéògún ti d’ọjà nù.
Yoruba/yo_ng_female/yof_03034_00097168549.wav|Èròjà tí a fẹ́ fi se ọbẹ̀ kò tí ì pé o.
Yoruba/yo_ng_female/yof_02121_01181146012.wav|Ó le kú, ìjà ọ̀rẹ̀.
Yoruba/yo_ng_female/yof_00295_01069902556.wav|Ọkàn mí wúwo púpọ̀.
Yoruba/yo_ng_female/yof_09697_00613262603.wav|Ẹ jẹ́ ká sùn díẹ̀, ṣùgbọ́n oorun ò kùn mí.
Yoruba/yo_ng_female/yof_06136_00089680530.wav|Bíléèdì gé ọmọ náà ní’ka.
Yoruba/yo_ng_female/yof_04310_01758880915.wav|Mí ò ṣeré o; òdodo ọ̀rọ̀ ni.
Yoruba/yo_ng_female/yof_08421_00296052354.wav|Tí mo bá ti wà lẹ́gbẹ̀ẹ́ Ọlájùwọ́n, ara rẹ kì í lélẹ̀.
Yoruba/yo_ng_female/yof_00295_01733959908.wav|Fi ara balẹ̀ ṣá, má ṣè’jọ̀gbọ̀n.
Yoruba/yo_ng_female/yof_03034_01157942821.wav|Eéwo mú mi lábẹ́ etí.
Yoruba/yo_ng_female/yof_07505_00414690798.wav|Àwọn Àbẹ̀gbé yóò tó dé láti Ísírẹ́lì ní ọ̀sẹ̀ méjì sí òní.
Yoruba/yo_ng_female/yof_03397_01041264034.wav|Àwọn ọmọ ẹgbẹ́ kò káàárẹ̀ láti máa wá sí ìpàdé.
Yoruba/yo_ng_female/yof_07508_00574923742.wav|Mo ò tíì wẹ láti àárọ̀.
Yoruba/yo_ng_female/yof_07505_02028522943.wav|Ṣé o fẹ́ràn aṣọ tí ẹ̀gbọ́n rẹ fi ránṣẹ́ láti òkè òkun?
Yoruba/yo_ng_female/yof_09697_01488879069.wav|Ìkọ̀tún ni ibi tí àwọn ayálégbé wa tẹ́lẹ̀ ń gbé báyìí.
Yoruba/yo_ng_female/yof_07508_01194071814.wav|Ìkọ̀ta ni ilé tí Similólúwa ń gbé wá.
Yoruba/yo_ng_female/yof_03349_01629558772.wav|Láti ojú fèrèsé mi, mo rí àwọn ọ̀dọ́ méjì tí wọ́n ń tami oge.
Yoruba/yo_ng_female/yof_00295_00872733233.wav|Ilé ayé gba jẹ́jẹ́ ni bàbá máa ń sọ.
Yoruba/yo_ng_female/yof_08784_01849074300.wav|Nínú gbogbo ìdáwọ́lé mi mo ríre.
Yoruba/yo_ng_female/yof_08421_02081959854.wav|Koríko ni ewúrẹ́ máa ń jẹ.
Yoruba/yo_ng_female/yof_08421_01806450345.wav|Ọ̀kan nínú àwọn òṣìṣẹ́ ní ilé-iṣẹ́ wa fẹ́ràn omi tútù.
Yoruba/yo_ng_female/yof_03034_02110641615.wav|Ra àgbálùmọ́ fún mi tí o bá ń bọ̀.
Yoruba/yo_ng_female/yof_03349_02039935534.wav|Ajò ò le dùn bí ilé.
Yoruba/yo_ng_female/yof_03349_01673975940.wav|Ọjọ́ ọla mi ló jẹ mí lógún.
Yoruba/yo_ng_female/yof_07505_00715199030.wav|Idà, àáké, àdá, ọfà àti ọ̀bẹ ni wọ́n fi ń jagun l’áyé àtijó.
Yoruba/yo_ng_female/yof_09334_00876655401.wav|Aà jí ire bí, ẹ̀yin ọmọ Oòduà?
Yoruba/yo_ng_female/yof_06136_01949694738.wav|Ìyá wa ṣe àkíyèsí ìwà ìmẹ́lẹ́ Ọmọṣẹwà, ó sì ti pèé lọ́pọ̀ ìgbà láti ba sọ̀rọ̀ ìjìnlẹ̀.
Yoruba/yo_ng_female/yof_07505_00898111970.wav|Ìyá tó mọ ìbẹ̀rẹ̀ ayé mi kó má ṣe mọ ìgbẹ̀yin ayé mi.
Yoruba/yo_ng_female/yof_09334_01742135320.wav|Símisọ́lá lorúkọ ìyàwó Adékúnlé.
Yoruba/yo_ng_female/yof_08421_00744771820.wav|Olójú dúdú ni wá tẹ́lẹ̀.
Yoruba/yo_ng_female/yof_03034_00108964020.wav|Tóbi ní òun ò fẹ́ rí ẹnikẹ́ni lénìí.
Yoruba/yo_ng_female/yof_02436_00553352779.wav|Àwọn òṣìṣé ìjọba ti da’ṣé lẹ̀.
Yoruba/yo_ng_female/yof_09697_01779031125.wav|Aṣọ kaánà ni t’ọko t’ìyàwó wọn wọ̀ lọ sí ilé ìjọsìn l’éni.
Yoruba/yo_ng_female/yof_02436_01178520648.wav|Kí èdùmàrè dá èmí sí.
Yoruba/yo_ng_female/yof_06136_00606933345.wav|Àpáta náà rí ràbàtà.
Yoruba/yo_ng_female/yof_03397_01363012169.wav|Àwọn ọjà yìí ò tutù.
Yoruba/yo_ng_female/yof_07505_01073126517.wav|Yéèpà, Ọbalùfọ̀n.
Yoruba/yo_ng_female/yof_02436_01068491430.wav|Ọlọ́fin ní orúkọ ẹni tí ó tẹ ìlú Ọ̀tà dó.
Yoruba/yo_ng_female/yof_07505_01433868811.wav|Kíni m̀bá ti ṣe sọ pé mo gbọ́?
Yoruba/yo_ng_female/yof_00295_01271831382.wav|Ikọ́ burúkú wo ni ò ń wú báyìí.
Yoruba/yo_ng_female/yof_07505_01707769880.wav|A fẹ́ kí wọ́n ó dàgbà kí wọn ó dògbó.
Yoruba/yo_ng_female/yof_07049_01882396928.wav|Ọgbọ́n ló gbà tó bá ti jẹ́ ọ̀rọ̀ obìnrin.
Yoruba/yo_ng_female/yof_07049_01740818863.wav|Àtakọ àtabo, èwo ni kì í ń ṣ’ọmọ.
Yoruba/yo_ng_female/yof_03034_01847424174.wav|Ó figbe s’ẹ́nu pariwo.
Yoruba/yo_ng_female/yof_00610_02051130089.wav|Ẹran ìgbẹ́ ni ìgalà àti àgbọ̀nrín.
Yoruba/yo_ng_female/yof_02121_01284646383.wav|Oúnjẹ kékeré ló sè lọ fún-un.
Yoruba/yo_ng_female/yof_03349_00034880533.wav|Wàhálà ti mo fi ara ṣe pò lénìí.
Yoruba/yo_ng_female/yof_05223_01066585617.wav|Magí ti já ọbẹ̀ yẹn.
Yoruba/yo_ng_female/yof_03034_00744627221.wav|Èyí wà ní ìbámu pẹ̀lú àpẹẹrẹ òkè yìí.
Yoruba/yo_ng_female/yof_07505_01851862734.wav|Àrà méèrírí, mo r’órí olóńgbò l’átẹ.
Yoruba/yo_ng_female/yof_07505_01439149460.wav|Ìgbákọ tí mo fẹ́ lò dà?
Yoruba/yo_ng_female/yof_00610_00302869340.wav|Ẹ̀yọ̀, Gẹ̀lẹ̀dẹ́ àti Eégún ni àwọn ọdún ìbílẹ̀ tí mo fẹ́ràn jù.
Yoruba/yo_ng_female/yof_08784_00749352779.wav|Bí kò bá sí èdè kò ní sí ìtakùrọ̀sọ láàárín ọmọ ẹ̀dá ádámọ̀ méjì tàbí jù bẹ́ẹ̀ lọ.
Yoruba/yo_ng_female/yof_09697_00634162719.wav|Ìsọkúsọ àwọn mìíràn pọ̀ jù.
Yoruba/yo_ng_female/yof_03397_01325603742.wav|Oṣhòdì ni ilé iṣẹ́ Alfa wà.
Yoruba/yo_ng_female/yof_02436_01058969316.wav|Ọlárótìmí fẹ́ràn ṣẹ̀kẹ̀rẹ̀, ohun èlò tí ó fẹ́ràn láti máa lù nìyẹn.
Yoruba/yo_ng_female/yof_08421_01505339944.wav|Àpò ìwé ẹ̀ wà nínú aṣọ mi.
Yoruba/yo_ng_female/yof_09334_00429130596.wav|Olúwa yóò ṣọ́ ẹ di ọjọ́ ìkúnlẹ̀ o.
Yoruba/yo_ng_female/yof_03349_01837686344.wav|Ohun to yàtọ̀ pátápátá ni ọ̀la jẹ́, kò sí ẹni tó mọ̀la.
Yoruba/yo_ng_female/yof_09697_01077479271.wav|Sọ fún bàba ọlọ́kọ̀ kó lọ gbé àwọn èrò tó wà ní ibùsọ̀ lọ́un yẹn.
Yoruba/yo_ng_female/yof_08421_00295837571.wav|Gbogbo òbí ló  ń gbàdúrà ọmọ  tó máa sanjọ́.
Yoruba/yo_ng_female/yof_06136_00530300363.wav|Ẹ bá mi fi díẹ̀ sí oúnjẹ yíì.
Yoruba/yo_ng_female/yof_08421_01834404080.wav|Tẹ̀là ló jẹ́ kí gbogbo ọ̀rọ̀ yí lọ́di òkòtò báyìí.
Yoruba/yo_ng_female/yof_05223_01891656881.wav|Ìbàjẹ́ ènìyàn ò dáṣẹ́ ọlọ́run dúró.
Yoruba/yo_ng_female/yof_08421_00489798113.wav|Mo fẹ́ jẹ’kà.
Yoruba/yo_ng_female/yof_03349_01156904086.wav|Àmídà ló kúrú jù ní kílàsì.
Yoruba/yo_ng_female/yof_07049_00994788525.wav|Orúkọ mi ni Àdìgún Alápòméjì.
Yoruba/yo_ng_female/yof_04310_00494778742.wav|Mo ní’fẹ̀ẹ́ láti bá wọn lọ fún ìnáwó náà.
Yoruba/yo_ng_female/yof_02121_00017373295.wav|Ẹkùn lè ṣe ìnàkí léṣe.
Yoruba/yo_ng_female/yof_03397_00348474787.wav|Ọọ̀ purọ́, bẹ́ẹ̀ gan lọ̀rọ̀ rí.
Yoruba/yo_ng_female/yof_01208_01850003899.wav|Wọ́n na Àdùnní játijàti.
Yoruba/yo_ng_female/yof_01208_00257305663.wav|Màmá rán mi kí n lọ ra ẹja díndín wá ní ìsọdá.
Yoruba/yo_ng_female/yof_03034_00421681937.wav|Rọra máa gbá èèyàn jàre, ṣé oò mọ̀ pé ọwọ́ rẹ máa ń dùn'yan ni?
Yoruba/yo_ng_female/yof_00295_01761208648.wav|Akitiyan àwọn ajíhìnrere tí wọ́n ṣe àkọsílẹ̀ àkọtọ́ èdè Yòrùbá kò ṣe é fọwọ́ rọ́ sẹ́yìn.
Yoruba/yo_ng_female/yof_02121_00464496827.wav|Aṣọ funfun méje ni ó sá sí ìta.
Yoruba/yo_ng_female/yof_03034_00325997819.wav|Kí ló dé tí o ní ìkáàánú fún mi tó bẹ́ẹ̀?
Yoruba/yo_ng_female/yof_02121_00546763487.wav|Kí ni ìṣẹ̀lẹ̀ tó ń da ọkàn rẹ rú?
Yoruba/yo_ng_female/yof_07505_01189991343.wav|Eré orí ìtàgé náà yóò lárinrin púpọ̀.
Yoruba/yo_ng_female/yof_03397_01560512845.wav|Ṣe ìlérí fún mi pé ò ní fi mí sílẹ̀.
Yoruba/yo_ng_female/yof_06136_00792512190.wav|Èré orí ìtàgé ni iṣẹ́ tí Jídé Kòsókó ń ṣe.
Yoruba/yo_ng_female/yof_03397_01172957501.wav|Ọmọ náà ní ìgbéraga púpọ̀.
Yoruba/yo_ng_female/yof_03034_02140492495.wav|Dáfídì ní ọmọ bàba olówó ni òún jẹ́.
Yoruba/yo_ng_female/yof_07508_01302288082.wav|Mo ti gba Jésù sáyé mi.
Yoruba/yo_ng_female/yof_09334_01071921055.wav|Màmá mi, mo ti yó.
Yoruba/yo_ng_female/yof_06136_01472596302.wav|Ẹlẹ́nu bíi ti pẹ́pẹ́yẹ ní Tamẹ́dùn.
Yoruba/yo_ng_female/yof_07508_02031310832.wav|Ajíbádé fẹ́ràn obìnrin púpọ̀.
Yoruba/yo_ng_female/yof_08421_02013697467.wav|Ẹ wá ra bèbí fún mi.
Yoruba/yo_ng_female/yof_08784_00606072434.wav|Kìí ṣe dúndùn inú ẹnikẹ́ni kí ọmọ rẹ́ kú.
Yoruba/yo_ng_female/yof_00295_00701915531.wav|Àwọn ọmọ ológbe náà náwó rẹpẹtẹ sí ayẹyẹ òkú náà.
Yoruba/yo_ng_female/yof_05223_01965398017.wav|Ojúṣe àwọn olùkọ́ ni láti ríi dájú pé àwọn ọmọ tí wọn kọ́ ní òye kíkún nípa iṣẹ́ ọ̀hún.
Yoruba/yo_ng_female/yof_03397_00754438846.wav|Oyún náà ti pé oṣù mẹ́jo, Ìyá Bọ́lá ò ní pẹ́ ja ẹrù náà kalẹ̀.
Yoruba/yo_ng_female/yof_09334_00023239105.wav|Wọ́n máa ń lo orin dadakùádà lati fi ki oríkì ènìyàn.
Yoruba/yo_ng_female/yof_05223_00290108088.wav|Inú igbó ni ẹ̀fọn máa ń wà.
Yoruba/yo_ng_female/yof_06136_01024096676.wav|Wón kun àtíkè sí ọrùn Àńjọlá.
Yoruba/yo_ng_female/yof_04310_00716846595.wav|Kí ni ìdí tí àwọn èyàn mìíràn fi máa ń jẹ́ àfín?
Yoruba/yo_ng_female/yof_07508_01882852893.wav|Olóko ńlá ni bàbá àgbẹ̀ náà.
Yoruba/yo_ng_female/yof_02484_01980138009.wav|Lára àwọn olùkọ́ tí mo ò le gbàbé ni ọ̀mọ̀wé Shèyí Kenny.
Yoruba/yo_ng_female/yof_09697_01329742974.wav|Mo fi ẹnu kòó l’ẹnu.
Yoruba/yo_ng_female/yof_05223_01271590618.wav|Àpadàsáburú ò ní  jẹ́ ìpín wa.
Yoruba/yo_ng_female/yof_07508_01633838219.wav|Ó ń gbìyànjú láti tú mi jẹ.
Yoruba/yo_ng_female/yof_03349_01505782680.wav|Àgbò náà sanra.
Yoruba/yo_ng_female/yof_03397_00728103925.wav|Oní wẹ́rẹ́wẹ́rẹ́ ni Jíbọ́lá.
Yoruba/yo_ng_female/yof_02436_01947241225.wav|Yèyé mi a máa bínú ní ọ̀pọ̀ ìgbà lórí ohun tí kò tó nǹkan.
Yoruba/yo_ng_female/yof_05223_00256406909.wav|Òde ò wù mí lọ.
Yoruba/yo_ng_female/yof_03034_00063417513.wav|Bàbá yín ò ní pẹ́ dé o.
Yoruba/yo_ng_female/yof_02121_02008518482.wav|Òpópónà náà tẹ́ rẹrẹ kárí ayé.
Yoruba/yo_ng_female/yof_07508_00152030156.wav|Ta ẹ̀pà fún mi kí ebi má pa mí kú.
Yoruba/yo_ng_female/yof_02484_01355967813.wav|Màálù mi ti kú.
Yoruba/yo_ng_female/yof_00295_00236719811.wav|Wọ́n ti lé àwọn ẹbí Ayọ̀bámi kúrò ní agboolé.
Yoruba/yo_ng_female/yof_07049_01942697716.wav|Kúnlé ti lọ ra àgádàgodo wá.
Yoruba/yo_ng_female/yof_02436_00136590423.wav|Ilé ìgbọ̀nsẹ̀ náà rẹwà.
Yoruba/yo_ng_female/yof_02121_01265466833.wav|Ẹní bá gẹṣin nínú mi ò ní kọ’sẹ̀.
Yoruba/yo_ng_female/yof_06136_01769930032.wav|Ẹniafẹ́ sọ pé Dámilọ́lá jẹ́ kí orí òún wú.
Yoruba/yo_ng_female/yof_07049_01701419720.wav|Tájù àti Tọ́lá ń lọ sí Àkúrẹ́ ní ọ̀la.
Yoruba/yo_ng_female/yof_03349_01454035176.wav|Ohùn ìsàlẹ̀ ni wọ́n fi ń gbé orin náà jáde.
Yoruba/yo_ng_female/yof_08784_00714705932.wav|Ìyàwó wa ti kó lọ ilé ọkọ ẹ̀.
Yoruba/yo_ng_female/yof_00610_01710662243.wav|Ayé ń lọ, à ń tọ̀ ọ́.
Yoruba/yo_ng_female/yof_07508_01952773975.wav|Ṣé o mọ ìdí tí mo fi sọ bẹ́ ẹ̀?
Yoruba/yo_ng_female/yof_00295_00020329077.wav|Fálétí ti lọ ra àwọn ṣòkòtò ní ọjà Èjìgbò.
Yoruba/yo_ng_female/yof_09697_00465758722.wav|Ojúmọ́ ire, ojúmọ́ ayọ̀.
Yoruba/yo_ng_female/yof_03034_01108805717.wav|Ìṣèkúṣè ni àwọn olópàá náà ń ṣe fún wa.
Yoruba/yo_ng_female/yof_06136_01094360780.wav|Ìrìn àjò ẹgbẹ̀rún ọdún, ẹsẹ̀ kan la kọ́ máa gbé.
Yoruba/yo_ng_female/yof_03397_00215586777.wav|Iṣẹ́ la fẹ́ ṣe, a kìí ṣ’ọ̀lẹ.
Yoruba/yo_ng_female/yof_02484_01292048152.wav|Lẹ́báa títì ni a ti rí atọ́kọ̀sẹ tí ń yẹ ọkọ̀ kan wò.
Yoruba/yo_ng_female/yof_00295_01036172444.wav|Ìrẹsì àti ẹja ni èmi àti Elújọbí jẹ ní òwúrọ òní.
Yoruba/yo_ng_female/yof_02121_00907251659.wav|Mo ò tí ì dé Àbújá rí.
Yoruba/yo_ng_female/yof_03034_00245094758.wav|Ohun gbogbo tí Ọlórun dá, dáradára ni.
Yoruba/yo_ng_female/yof_07505_01159479288.wav|Ọmọ náà kò m’ará mú, àfi bíi ará oko.
Yoruba/yo_ng_female/yof_02484_01804504315.wav|Lára ibi tí a dé ni ọ̀dọ̀ Aláàfin ìlú Ọ̀yọ́.
Yoruba/yo_ng_female/yof_09334_01365395955.wav|Àmàlà ni Simi jẹ fún oúnjẹ ọ̀sán.
